event_id,event_type,event_timestamp,plan_id,validity_unit,validity_duration,plan_status,_valid_from,_valid_to,_is_current_state
evt_0TrqZ34m2uy0CQ25KOaixfmao7Dp,plan.updated,2023-10-05 20:43:14.812Z,pln_0TeyHF6W2uy0CQ3mvvGcUgehBfau,day,30,archived,2023-10-05 20:43:14.812Z,2023-10-05 20:43:14.873Z,false
evt_0TeyHLpn2uy0CQ0HhNgCDk7RuXMr,plan.updated,2023-05-22 08:07:40.887Z,pln_0TeyHF6W2uy0CQ3mvvGcUgehBfau,day,30,draft,2023-05-22 08:07:40.887Z,2023-05-22 08:07:44.044Z,false
evt_0TeyHSpj2uy0CQ5mGJo6LYfb0kam,plan.updated,2023-05-22 08:08:07.791Z,pln_0TeyHPgq2uy0CQ1JMllhv6Q3ntlf,day,30,draft,2023-05-22 08:08:07.791Z,2023-05-22 08:08:11.193Z,false
evt_0TeyHTib2uy0CQ5CkmDshKhfxp2s,plan.updated,2023-05-22 08:08:11.193Z,pln_0TeyHPgq2uy0CQ1JMllhv6Q3ntlf,day,30,available,2023-05-22 08:08:11.193Z,2023-05-22 08:08:11.233Z,false
evt_0TrqYo4Z2uy0CQ2ycQWFR6SY2FsV,plan.updated,2023-10-05 20:42:17.139Z,pln_0TeyHPgq2uy0CQ1JMllhv6Q3ntlf,day,30,archived,2023-10-05 20:42:17.139Z,2023-10-05 20:42:17.211Z,false
evt_0TeyHhOY2uy0CQ2IBBLqdLKxT8fw,plan.updated,2023-05-22 08:09:03.766Z,pln_0TeyHW3B2uy0CQ0rcPCdla17gjUZ,day,30,available,2023-05-22 08:09:03.766Z,2023-05-22 08:09:03.848Z,false
evt_0TeyHgZ92uy0CQ1y3KjhrRb6WwRb,plan.updated,2023-05-22 08:09:00.579Z,pln_0TeyHW3B2uy0CQ0rcPCdla17gjUZ,day,30,draft,2023-05-22 08:09:00.579Z,2023-05-22 08:09:03.766Z,false
evt_0TrqYdEE2uy0CQ4fv74LthduiUhl,plan.updated,2023-10-05 20:41:35.454Z,pln_0TeyHW3B2uy0CQ0rcPCdla17gjUZ,day,30,archived,2023-10-05 20:41:35.454Z,2023-10-05 20:41:35.663Z,false
evt_0TeycbIH0jg0oY601Uyzv5fylix0,plan.updated,2023-05-22 09:32:05.201Z,pln_0TeycYfn0jg0oY0f6LNCBAfntxVA,day,30,available,2023-05-22 09:32:05.201Z,2023-05-22 09:32:05.262Z,false
evt_0TezeqkI0jg0oY15sZayb7c1QBVz,plan.updated,2023-05-22 13:47:17.590Z,pln_0TeycYfn0jg0oY0f6LNCBAfntxVA,day,30,available,2023-05-22 13:47:17.590Z,2023-05-22 13:47:39.282Z,false
evt_0TezewOA0jg0oY4rMbLrI9UqmIWV,plan.updated,2023-05-22 13:47:39.282Z,pln_0TeycYfn0jg0oY0f6LNCBAfntxVA,day,30,archived,2023-05-22 13:47:39.282Z,2023-05-22 13:47:39.323Z,false
evt_0Tmv6orP4LlUAg0GSum4v1lWp3fm,plan.updated,2023-08-14 14:58:04.503Z,pln_0Tez3czW4LlUAg3OI3JvglWPNFZm,day,30,archived,2023-08-14 14:58:04.503Z,2023-08-14 14:58:04.596Z,false
evt_0Tez42hz4LlUAg1wyu6LVFYZt8jL,plan.updated,2023-05-22 11:21:05.439Z,pln_0Tez3czW4LlUAg3OI3JvglWPNFZm,day,30,available,2023-05-22 11:21:05.439Z,2023-05-22 11:21:05.485Z,false
evt_0Tez420h4LlUAg0UTghHae6FPdpo,plan.updated,2023-05-22 11:21:02.755Z,pln_0Tez3jyf4LlUAg0j7abAlDudXWU7,day,30,available,2023-05-22 11:21:02.755Z,2023-05-22 11:21:02.798Z,false
evt_0Tmv6kqW4LlUAg4KJgPqqRpfX6Ui,plan.updated,2023-08-14 14:57:49.072Z,pln_0Tez3jyf4LlUAg0j7abAlDudXWU7,day,30,archived,2023-08-14 14:57:49.072Z,2023-08-14 14:57:49.134Z,false
evt_0Tez413n4LlUAg3RbgJ73ZImvMFR,plan.updated,2023-05-22 11:20:59.103Z,pln_0Tez3smP4LlUAg2tVsrJfTq6dGIe,day,30,available,2023-05-22 11:20:59.103Z,2023-05-22 11:20:59.253Z,false
evt_0Tmv6Zta4LlUAg3ydVwYbLitbng6,plan.updated,2023-08-14 14:57:06.978Z,pln_0Tez3smP4LlUAg2tVsrJfTq6dGIe,day,30,archived,2023-08-14 14:57:06.978Z,2023-08-14 14:57:07.176Z,false
evt_0Tl2ztLU0jg0oY0HYfVs5rA7jUAJ,plan.updated,2023-07-25 18:22:58.472Z,pln_0TezewHA0jg0oY254yD2jpcJGYTq,day,30,archived,2023-07-25 18:22:58.472Z,2023-07-25 18:22:58.503Z,false
evt_0TezeyGH0jg0oY3RfspIudszsJrp,plan.updated,2023-05-22 13:47:46.481Z,pln_0TezewHA0jg0oY254yD2jpcJGYTq,day,30,available,2023-05-22 13:47:46.481Z,2023-05-22 13:47:46.522Z,false
evt_0Tf5Kb4u2e1rq75Q4VJbYlDwbEh0,plan.updated,2023-05-23 13:04:28.820Z,pln_0Tf5KRw82e1rq75RgRIiKYKKYtBH,day,30,available,2023-05-23 13:04:28.820Z,2023-05-23 13:04:29.034Z,false
evt_0Tf5LNrJ2e1rq70HJjaTKPjDEXVb,plan.updated,2023-05-23 13:07:36.333Z,pln_0Tf5KYwd2e1rq75j3aCl7G508ssu,day,30,available,2023-05-23 13:07:36.333Z,,true
evt_0Tf5KaLW2e1rq75OlAqY1U0NIUtb,plan.updated,2023-05-23 13:04:26.006Z,pln_0Tf5KYwd2e1rq75j3aCl7G508ssu,day,30,available,2023-05-23 13:04:26.006Z,2023-05-23 13:04:26.049Z,false
evt_0Tjhkgzf4ceuVy4ZWAf6yh96mGJw,plan.updated,2023-07-11 12:42:00.183Z,pln_0TfA2oAm4ceuVy2v2qaloYXfiK7l,day,30,available,2023-07-11 12:42:00.183Z,2023-07-12 15:59:54.618Z,false
evt_0Tl2y7u24ceuVy58JBSQvciCx858,plan.updated,2023-07-25 18:15:57.774Z,pln_0TfA2oAm4ceuVy2v2qaloYXfiK7l,day,30,archived,2023-07-25 18:15:57.774Z,2023-07-25 18:15:57.809Z,false
evt_0TfA2pbX4ceuVy04eEn7rW3xPjqd,plan.updated,2023-05-24 08:25:16.435Z,pln_0TfA2oAm4ceuVy2v2qaloYXfiK7l,day,30,available,2023-05-24 08:25:16.435Z,2023-05-24 08:25:16.594Z,false
evt_0TjoP2fC4ceuVy0W5pCXGK5kvpNB,plan.updated,2023-07-12 15:59:54.618Z,pln_0TfA2oAm4ceuVy2v2qaloYXfiK7l,day,30,available,2023-07-12 15:59:54.618Z,2023-07-25 18:15:57.774Z,false
evt_0TjhkdTj4ceuVy3BekQ8RgvoE00b,plan.updated,2023-07-11 12:41:46.671Z,pln_0TfA3RnL4ceuVy3HQH9yLR3vVPE2,day,30,available,2023-07-11 12:41:46.671Z,2023-07-12 15:59:45.736Z,false
evt_0TjoP0Lw4ceuVy3ent5d25RQdCzv,plan.updated,2023-07-12 15:59:45.736Z,pln_0TfA3RnL4ceuVy3HQH9yLR3vVPE2,day,30,available,2023-07-12 15:59:45.736Z,,true
evt_0TfA3TOl4ceuVy3wjwXZST0XrBWE,plan.updated,2023-05-24 08:27:49.403Z,pln_0TfA3RnL4ceuVy3HQH9yLR3vVPE2,day,30,available,2023-05-24 08:27:49.403Z,2023-05-24 08:27:49.556Z,false
evt_0TfAbEoH0A3DwS2jloOLVJY3MTSu,plan.updated,2023-05-24 10:41:56.477Z,pln_0TfAaZFW0A3DwS4X5fawjS65RhhE,day,30,available,2023-05-24 10:41:56.477Z,2023-06-27 15:59:07.946Z,false
evt_0TfAaqtX0A3DwS53xh48y1n1lNaT,plan.updated,2023-05-24 10:40:24.547Z,pln_0TfAaZFW0A3DwS4X5fawjS65RhhE,day,30,available,2023-05-24 10:40:24.547Z,2023-05-24 10:40:24.710Z,false
evt_0TiOgxic0A3DwS5lTWyFKz83OITz,plan.updated,2023-06-27 15:59:07.946Z,pln_0TfAaZFW0A3DwS4X5fawjS65RhhE,day,30,archived,2023-06-27 15:59:07.946Z,2023-06-27 15:59:08.009Z,false
evt_0TfMbFcM0p01902RlGzsbjJy2DMH,plan.updated,2023-05-26 11:57:15.614Z,pln_0TfC3TGg0p01904nDjHPmn2wzv4H,month,1,archived,2023-05-26 11:57:15.614Z,2023-05-26 11:57:15.819Z,false
evt_0TfHkdlz1LhSeY3rpbXFq7ujHJUj,plan.updated,2023-05-25 16:03:11.739Z,pln_0TfHitez1LhSeY22WuwXub0GwZsm,day,30,available,2023-05-25 16:03:11.739Z,2023-05-25 16:03:12.301Z,false
evt_0TiObknJ3T5SFr1E3zHyyUc4V9EZ,plan.updated,2023-06-27 15:38:26.625Z,pln_0TfI5g0I3T5SFr5xEa1yjYfTYXmX,day,30,archived,2023-06-27 15:38:26.625Z,2023-06-27 15:38:26.669Z,false
evt_0TfI5jBd3T5SFr4fBDzQOxv2xAcU,plan.updated,2023-05-25 17:26:57.437Z,pln_0TfI5g0I3T5SFr5xEa1yjYfTYXmX,day,30,available,2023-05-25 17:26:57.437Z,2023-05-25 17:26:57.637Z,false
evt_0TfMiCMA3SVtR4406TvL5oT5JJ2b,plan.updated,2023-05-26 12:24:51.374Z,pln_0TfMi9Vd3SVtR42VQRaR7IeNTmrF,month,1,available,2023-05-26 12:24:51.374Z,2023-05-26 12:24:51.438Z,false
evt_0TfkSwou1N2cai4Ik73P84dr2pCK,plan.updated,2023-05-30 13:54:48.796Z,pln_0TfkSuCt1N2cai2ZL1Fzzjd79jpm,month,1,available,2023-05-30 13:54:48.796Z,2023-05-30 13:54:48.833Z,false
evt_0TfkTAqh1N2cai2G0cDaU1MNwDXY,plan.updated,2023-05-30 13:55:42.723Z,pln_0TfkT9J51N2cai366md3cE1UbHFU,month,1,available,2023-05-30 13:55:42.723Z,2023-05-30 13:55:42.762Z,false
evt_0TfkerLh1LhSeY2FMxR2kgQrxRsn,plan.updated,2023-05-30 14:42:07.701Z,pln_0TfkeoDv1LhSeY4VgH103kEPKoyH,month,1,available,2023-05-30 14:42:07.701Z,2023-05-30 14:42:07.833Z,false
evt_0TghExgx0C1OeP3KQDW9F0L8YfCK,plan.updated,2023-06-09 15:09:19.379Z,pln_0TflOUaH0C1OeP0ugAxaI1b6mG2m,day,30,archived,2023-06-09 15:09:19.379Z,2023-06-09 15:09:19.693Z,false
evt_0TflObwj0C1OeP0HMxVk5ZnCrmg9,plan.updated,2023-05-30 17:43:51.581Z,pln_0TflOUaH0C1OeP0ugAxaI1b6mG2m,day,30,available,2023-05-30 17:43:51.581Z,2023-05-30 17:43:51.861Z,false
evt_0Tl2y6Pz0C1OeP2ec2tLzk1w6Pa3,plan.updated,2023-07-25 18:15:52.067Z,pln_0TflOUaH0C1OeP0ugAxaI1b6mG2m,day,30,archived,2023-07-25 18:15:52.067Z,2023-07-25 18:15:52.095Z,false
evt_0Th4pHgc0C1OeP10XKnL6YHLWT2v,plan.updated,2023-06-13 15:57:51.774Z,pln_0TflOUaH0C1OeP0ugAxaI1b6mG2m,day,30,available,2023-06-13 15:57:51.774Z,2023-06-13 15:57:52.721Z,false
evt_0Tho1rV92GefDk1L8WswwiYiXyG2,plan.updated,2023-06-21 09:30:04.503Z,pln_0TfliUOY2GefDk4u0oDsELCYP7pf,day,30,available,2023-06-21 09:30:04.503Z,2023-06-21 09:35:01.690Z,false
evt_0TkfmBsk2GefDk3wT8HV6BnqxWoX,plan.updated,2023-07-21 19:04:17.406Z,pln_0TfliUOY2GefDk4u0oDsELCYP7pf,day,30,archived,2023-07-21 19:04:17.406Z,2023-07-21 19:04:17.648Z,false
evt_0Tho36oU2GefDk3kXiWCuTWrZBjo,plan.updated,2023-06-21 09:35:01.690Z,pln_0TfliUOY2GefDk4u0oDsELCYP7pf,day,30,available,2023-06-21 09:35:01.690Z,2023-07-21 19:04:17.406Z,false
evt_0TfliWsH2GefDk2nrCK8jZjyjPfm,plan.updated,2023-05-30 19:02:58.645Z,pln_0TfliUOY2GefDk4u0oDsELCYP7pf,day,30,available,2023-05-30 19:02:58.645Z,2023-05-30 19:02:58.701Z,false
evt_0Tflj4Yw2GefDk5L90iyRGNIWCZb,plan.updated,2023-05-30 19:05:08.142Z,pln_0TflixpJ2GefDk3L4jOR89lgFMQ6,day,30,available,2023-05-30 19:05:08.142Z,2023-05-30 19:05:08.191Z,false
evt_0Tho1kjM2GefDk3vebWNICun4TxK,plan.updated,2023-06-21 09:29:38.476Z,pln_0TflixpJ2GefDk3L4jOR89lgFMQ6,day,30,available,2023-06-21 09:29:38.476Z,2023-06-21 09:34:47.770Z,false
evt_0Tho33By2GefDk20IUgjgKiKeINd,plan.updated,2023-06-21 09:34:47.770Z,pln_0TflixpJ2GefDk3L4jOR89lgFMQ6,day,30,available,2023-06-21 09:34:47.770Z,2023-07-21 19:04:40.540Z,false
evt_0TkfmHts2GefDk1XSFq0oj0ig8Gp,plan.updated,2023-07-21 19:04:40.540Z,pln_0TflixpJ2GefDk3L4jOR89lgFMQ6,day,30,archived,2023-07-21 19:04:40.540Z,2023-07-21 19:04:40.625Z,false
evt_0TfljVls2GefDk1WBcbBnOdtBx6P,plan.updated,2023-05-30 19:06:52.732Z,pln_0TfljSq02GefDk4o8Fn1EyfMD0F3,day,30,available,2023-05-30 19:06:52.732Z,2023-05-30 19:06:52.767Z,false
evt_0TfllWWf2GefDk13Di5mfJmNvGLw,plan.updated,2023-05-30 19:14:52.289Z,pln_0TfljSq02GefDk4o8Fn1EyfMD0F3,day,30,archived,2023-05-30 19:14:52.289Z,2023-05-30 19:14:52.484Z,false
evt_0Tho3kis2GefDk3SDQpbNwHkcYL1,plan.updated,2023-06-21 09:37:35.102Z,pln_0TfllWJg2GefDk5nhvfWQkyOu4dy,day,30,available,2023-06-21 09:37:35.102Z,2023-07-21 19:04:59.121Z,false
evt_0TfllZnG2GefDk1cpSIOQv1cwqzt,plan.updated,2023-05-30 19:15:04.850Z,pln_0TfllWJg2GefDk5nhvfWQkyOu4dy,day,30,available,2023-05-30 19:15:04.850Z,2023-05-30 19:15:04.897Z,false
evt_0TkfmMjZ2GefDk1y36jSNMZajSny,plan.updated,2023-07-21 19:04:59.121Z,pln_0TfllWJg2GefDk5nhvfWQkyOu4dy,day,30,archived,2023-07-21 19:04:59.121Z,2023-07-21 19:04:59.184Z,false
evt_0Tho1gQj2GefDk1yO0Mb81mgSjDQ,plan.updated,2023-06-21 09:29:21.945Z,pln_0TfllWJg2GefDk5nhvfWQkyOu4dy,day,30,available,2023-06-21 09:29:21.945Z,2023-06-21 09:37:35.102Z,false
evt_0TflmXYP2GefDk0Zia8xPkVUF5Dr,plan.updated,2023-05-30 19:18:54.569Z,pln_0Tflly3V2GefDk36njorGHMqfD1r,month,1,available,2023-05-30 19:18:54.569Z,2023-06-21 10:21:09.079Z,false
evt_0ThoF9Hj2GefDk3Jwe9KFr5EPURR,plan.updated,2023-06-21 10:22:51.127Z,pln_0Tflly3V2GefDk36njorGHMqfD1r,month,1,available,2023-06-21 10:22:51.127Z,2023-07-24 17:54:35.474Z,false
evt_0Tflm6us2GefDk1o8voCHT0r1dD7,plan.updated,2023-05-30 19:17:12.174Z,pln_0Tflly3V2GefDk36njorGHMqfD1r,month,1,available,2023-05-30 19:17:12.174Z,2023-05-30 19:17:12.219Z,false
evt_0Tkx2DjO2GefDk22AcgEPBi6u3Du,plan.updated,2023-07-24 17:54:35.474Z,pln_0Tflly3V2GefDk36njorGHMqfD1r,month,1,available,2023-07-24 17:54:35.474Z,,true
evt_0ThoEijn2GefDk2AIZVLWooHfwM6,plan.updated,2023-06-21 10:21:09.079Z,pln_0Tflly3V2GefDk36njorGHMqfD1r,month,1,available,2023-06-21 10:21:09.079Z,2023-06-21 10:22:51.127Z,false
evt_0Tflm5T72GefDk1GgLALhiaKGnC5,plan.updated,2023-05-30 19:17:06.609Z,pln_0Tflly3V2GefDk36njorGHMqfD1r,month,1,draft,2023-05-30 19:17:06.609Z,2023-05-30 19:17:12.174Z,false
evt_0TkxABf42GefDk56rAsegtXujobr,plan.updated,2023-07-24 18:26:14.142Z,pln_0TflmDQk2GefDk4FWZqsdFVX96hj,month,1,available,2023-07-24 18:26:14.142Z,,true
evt_0TflmG1p2GefDk07AzkA53wyu5xV,plan.updated,2023-05-30 19:17:47.201Z,pln_0TflmDQk2GefDk4FWZqsdFVX96hj,month,1,available,2023-05-30 19:17:47.201Z,2023-05-30 19:17:47.237Z,false
evt_0ThoEoWO2GefDk4asKtQaPuLAswy,plan.updated,2023-06-21 10:21:31.312Z,pln_0TflmDQk2GefDk4FWZqsdFVX96hj,month,1,available,2023-06-21 10:21:31.312Z,2023-06-21 10:22:42.509Z,false
evt_0Tflmd1w2GefDk2dJvSZoK4vO4fs,plan.updated,2023-05-30 19:19:15.620Z,pln_0TflmDQk2GefDk4FWZqsdFVX96hj,month,1,available,2023-05-30 19:19:15.620Z,2023-06-21 10:21:31.312Z,false
evt_0ThoF72j2GefDk4fxF6q2Ux6us5y,plan.updated,2023-06-21 10:22:42.509Z,pln_0TflmDQk2GefDk4FWZqsdFVX96hj,month,1,available,2023-06-21 10:22:42.509Z,2023-07-24 18:26:14.142Z,false
evt_0ThoEui22GefDk0AUX65HKJYRNw8,plan.updated,2023-06-21 10:21:55.098Z,pln_0TflmMnM2GefDk18SA1r5NWqQt7Y,month,1,available,2023-06-21 10:21:55.098Z,2023-06-21 10:22:32.381Z,false
evt_0ThoF4PN2GefDk1VZ11iqL85oqJU,plan.updated,2023-06-21 10:22:32.381Z,pln_0TflmMnM2GefDk18SA1r5NWqQt7Y,month,1,available,2023-06-21 10:22:32.381Z,2023-07-24 18:25:50.116Z,false
evt_0Tflmimq2GefDk4fIBz84fxWUzR7,plan.updated,2023-05-30 19:19:37.748Z,pln_0TflmMnM2GefDk18SA1r5NWqQt7Y,month,1,available,2023-05-30 19:19:37.748Z,2023-06-21 10:21:55.098Z,false
evt_0TflmP5L2GefDk5MV50s5slfsTBs,plan.updated,2023-05-30 19:18:22.015Z,pln_0TflmMnM2GefDk18SA1r5NWqQt7Y,month,1,available,2023-05-30 19:18:22.015Z,2023-05-30 19:18:22.050Z,false
evt_0TkxA5PY2GefDk4OTexsClEDw3jJ,plan.updated,2023-07-24 18:25:50.116Z,pln_0TflmMnM2GefDk18SA1r5NWqQt7Y,month,1,available,2023-07-24 18:25:50.116Z,,true
evt_0Tfm3a634bz24E4la52dBt18At5q,plan.updated,2023-05-30 20:26:35.919Z,pln_0TflxZSn4bz24E0JhZnZWMsmD3oi,day,30,available,2023-05-30 20:26:35.919Z,2023-05-31 08:27:15.386Z,false
evt_0Tfoz0eo4bz24E4BfrEPrbv5T7mk,plan.updated,2023-05-31 08:27:15.386Z,pln_0TflxZSn4bz24E0JhZnZWMsmD3oi,day,30,available,2023-05-31 08:27:15.386Z,2023-06-15 17:20:05.696Z,false
evt_0ThGr2Om4bz24E5sHHjS6nyzoUEq,plan.updated,2023-06-15 17:20:05.696Z,pln_0TflxZSn4bz24E0JhZnZWMsmD3oi,day,30,archived,2023-06-15 17:20:05.696Z,2023-06-15 17:20:05.787Z,false
evt_0Tfm3XI64bz24E3kO7ckgOufD2Am,plan.updated,2023-05-30 20:26:25.134Z,pln_0TflxZSn4bz24E0JhZnZWMsmD3oi,day,30,available,2023-05-30 20:26:25.134Z,2023-05-30 20:26:25.540Z,false
evt_0Tfp0JwY3igMpD50X0U5TGTDsF0S,plan.updated,2023-05-31 08:32:27.850Z,pln_0TfozweU3igMpD42mMl0A7RslNpE,month,1,draft,2023-05-31 08:32:27.850Z,2023-05-31 08:32:38.469Z,false
evt_0TfvKQD33igMpD3hyIXZq5JbAYft,plan.updated,2023-06-01 10:29:56.513Z,pln_0TfozweU3igMpD42mMl0A7RslNpE,month,1,archived,2023-06-01 10:29:56.513Z,2023-06-01 10:29:56.820Z,false
evt_0Tfp0Mhp3igMpD4ZYMZsXFhlMdgw,plan.updated,2023-05-31 08:32:38.469Z,pln_0TfozweU3igMpD42mMl0A7RslNpE,month,1,available,2023-05-31 08:32:38.469Z,2023-05-31 08:32:38.655Z,false
evt_0TfpId8c0WHTlh2tVtUMKzvq8XeL,plan.updated,2023-05-31 09:45:11.538Z,pln_0TfpIZiV0WHTlh1j56zmEVUFlGzz,day,30,archived,2023-05-31 09:45:11.538Z,2023-05-31 09:45:11.573Z,false
evt_0TfpIqsS0WHTlh5VHyFbrHBcnf3V,plan.updated,2023-05-31 09:46:04.352Z,pln_0TfpId2z0WHTlh3nmTbinBHK9675,day,30,available,2023-05-31 09:46:04.352Z,2023-05-31 09:46:04.390Z,false
evt_0TfpIq5h0WHTlh1xRCmgNPJK82dv,plan.updated,2023-05-31 09:46:01.329Z,pln_0TfpIp0l0WHTlh2OrSK7RENpL5hL,day,30,available,2023-05-31 09:46:01.329Z,2023-05-31 09:46:01.366Z,false
evt_0TfqgSNo02YGsR5VxBamKT7jLXbQ,plan.updated,2023-05-31 15:26:06.404Z,pln_0TfqgJ3m02YGsR0OiDpVNdQkMv6o,day,30,available,2023-05-31 15:26:06.404Z,2023-05-31 15:26:06.448Z,false
evt_0TfqhGla02YGsR4NKmEFyij5o4if,plan.updated,2023-05-31 15:29:20.078Z,pln_0TfqgJ3m02YGsR0OiDpVNdQkMv6o,day,30,archived,2023-05-31 15:29:20.078Z,2023-05-31 15:29:20.280Z,false
evt_0TfqgRce02YGsR4dP2VbkUeqHWqf,plan.updated,2023-05-31 15:26:03.480Z,pln_0TfqgQ7J02YGsR0I1B4HCgYtkBAl,day,30,available,2023-05-31 15:26:03.480Z,2023-05-31 15:26:03.514Z,false
evt_0TfqhImK02YGsR5YPvRKeCBFtJaT,plan.updated,2023-05-31 15:29:27.812Z,pln_0TfqhGcR02YGsR2kpqKonRgyirz2,day,30,available,2023-05-31 15:29:27.812Z,2023-05-31 15:29:27.860Z,false
evt_0TfrUGdG0phJEq3MdV1tkTUbuFiB,plan.updated,2023-05-31 18:43:57.634Z,pln_0TfrT4340phJEq0N22fx3QpaA6Ge,day,30,available,2023-05-31 18:43:57.634Z,2023-07-25 18:15:51.210Z,false
evt_0TfrTLQE0phJEq33bSYeMqRtgB5w,plan.updated,2023-05-31 18:40:17.718Z,pln_0TfrT4340phJEq0N22fx3QpaA6Ge,day,30,available,2023-05-31 18:40:17.718Z,2023-05-31 18:40:18.338Z,false
evt_0Tl2y6CA0phJEq5KpptBs4NDfkRT,plan.updated,2023-07-25 18:15:51.210Z,pln_0TfrT4340phJEq0N22fx3QpaA6Ge,day,30,archived,2023-07-25 18:15:51.210Z,2023-07-25 18:15:51.240Z,false
evt_0TfrTPnM0phJEq2hEIEJeqcZygxx,plan.updated,2023-05-31 18:40:34.528Z,pln_0TfrT4340phJEq0N22fx3QpaA6Ge,day,30,available,2023-05-31 18:40:34.528Z,2023-05-31 18:43:57.634Z,false
evt_0TfrTi1A0phJEq0MsdgnXeqCxtVF,plan.updated,2023-05-31 18:41:44.576Z,pln_0TfrTYCg0phJEq1XR4HUqyYTLJ8p,day,30,available,2023-05-31 18:41:44.576Z,2023-05-31 18:43:49.071Z,false
evt_0TfrTf140phJEq1r6E0eJiHMvFv7,plan.updated,2023-05-31 18:41:33.038Z,pln_0TfrTYCg0phJEq1XR4HUqyYTLJ8p,day,30,available,2023-05-31 18:41:33.038Z,2023-05-31 18:41:33.077Z,false
evt_0Tl2y6Ap0phJEq0ttANKlX2j6e0P,plan.updated,2023-07-25 18:15:51.127Z,pln_0TfrTYCg0phJEq1XR4HUqyYTLJ8p,day,30,archived,2023-07-25 18:15:51.127Z,2023-07-25 18:15:51.157Z,false
evt_0TfrUEP90phJEq1g1Q4LnhL2Ila2,plan.updated,2023-05-31 18:43:49.071Z,pln_0TfrTYCg0phJEq1XR4HUqyYTLJ8p,day,30,available,2023-05-31 18:43:49.071Z,2023-07-25 18:15:51.127Z,false
evt_0TfrUCMB0phJEq1FCGYxmPAGh7M1,plan.updated,2023-05-31 18:43:41.199Z,pln_0TfrTzBN0phJEq4gPeoaGJFvQPta,day,30,available,2023-05-31 18:43:41.199Z,2023-07-25 18:15:51.029Z,false
evt_0Tl2y69F0phJEq1GIwlBGyC7bd65,plan.updated,2023-07-25 18:15:51.029Z,pln_0TfrTzBN0phJEq4gPeoaGJFvQPta,day,30,archived,2023-07-25 18:15:51.029Z,2023-07-25 18:15:51.073Z,false
evt_0TfrU0rC0phJEq31Fk0WXoMT7Tev,plan.updated,2023-05-31 18:42:56.994Z,pln_0TfrTzBN0phJEq4gPeoaGJFvQPta,day,30,available,2023-05-31 18:42:56.994Z,2023-05-31 18:42:57.030Z,false
evt_0TfvKRvH3igMpD4Vjy4CoWjig2k5,plan.updated,2023-06-01 10:30:03.099Z,pln_0TfvKPyT3igMpD3cXcZBE5L2Fw7d,month,1,available,2023-06-01 10:30:03.099Z,2023-06-01 10:30:03.135Z,false
evt_0Tfw5HE33igMpD2WCnBxIzdb8aMr,plan.updated,2023-06-01 13:36:03.395Z,pln_0TfvKPyT3igMpD3cXcZBE5L2Fw7d,month,1,archived,2023-06-01 13:36:03.395Z,2023-06-01 13:36:03.612Z,false
evt_0Tfw5JCb3igMpD0zucZc1h1fmuOo,plan.updated,2023-06-01 13:36:10.993Z,pln_0Tfw5H183igMpD4p03N6D34c04Bt,month,1,available,2023-06-01 13:36:10.993Z,2023-06-01 13:36:11.031Z,false
evt_0Tg2NoxH1kqc3t5T3GZCorspZWaR,plan.updated,2023-06-02 15:27:20.971Z,pln_0Tg2MtRo1kqc3t0ZuQdotZYG8G4y,day,30,draft,2023-06-02 15:27:20.971Z,2023-06-02 15:29:24.390Z,false
evt_0Tg2OL3u1kqc3t1BeYrgCELovUS8,plan.updated,2023-06-02 15:29:24.390Z,pln_0Tg2MtRo1kqc3t0ZuQdotZYG8G4y,day,30,available,2023-06-02 15:29:24.390Z,2023-06-02 15:29:24.512Z,false
evt_0Tg2NqWq1kqc3t5wBsm9KqxHdjzG,plan.updated,2023-06-02 15:27:27.020Z,pln_0Tg2NAhn1kqc3t59BsxEL1FGHDXv,day,30,available,2023-06-02 15:27:27.020Z,2023-06-02 15:27:27.186Z,false
evt_0TgTkC9K1LYEGr22i9f1ajab5E0m,plan.updated,2023-06-07 07:45:34.418Z,pln_0TgTk9EX1LYEGr4b3KgWTpXZMQwA,month,1,available,2023-06-07 07:45:34.418Z,2023-06-07 07:45:34.455Z,false
evt_0TgToUap1LYEGr0uxPOHyRoVLuMU,plan.updated,2023-06-07 08:02:38.627Z,pln_0TgToPF71LYEGr0boJyQUnmZKO1V,month,1,available,2023-06-07 08:02:38.627Z,2023-06-07 08:02:38.789Z,false
evt_0TgXBUaz30Y1JC2P0FmwbKkmx9ab,plan.updated,2023-06-07 21:52:49.189Z,pln_0TgXBSbW30Y1JC2sukmsVgzFQHfb,day,30,available,2023-06-07 21:52:49.189Z,2023-06-07 21:52:49.223Z,false
evt_0TgXBcUY30Y1JC3LVQ88K7FXxOLv,plan.updated,2023-06-07 21:53:19.542Z,pln_0TgXBSbW30Y1JC2sukmsVgzFQHfb,day,30,archived,2023-06-07 21:53:19.542Z,2023-06-07 21:53:19.587Z,false
evt_0TgXBeYF30Y1JC09WMulYKsvJpAd,plan.updated,2023-06-07 21:53:27.459Z,pln_0TgXBcHu30Y1JC4Eux6WVWFB9Tzi,day,30,available,2023-06-07 21:53:27.459Z,2023-06-07 21:53:27.491Z,false
evt_0TgaRB7A4eefqV13QfkF0j766ltz,plan.updated,2023-06-08 11:13:56.560Z,pln_0TgaQz3c4eefqV2a5glhcNrqSvYi,day,30,available,2023-06-08 11:13:56.560Z,2023-06-08 11:13:56.595Z,false
